customer_id,is_suspicious,case_date
CUST007830,0,2024-12-21
CUST007831,0,2024-08-20
CUST007832,0,2024-07-31
CUST007833,0,2024-09-27
CUST007834,0,2024-11-30
CUST007835,0,2025-02-23
CUST007836,0,2024-12-29
CUST007837,0,2024-10-26
CUST007838,1,2024-05-13
CUST007839,0,2024-09-23
CUST007840,0,2024-08-17
CUST007841,0,2024-06-16
CUST007842,0,2024-09-26
CUST007843,0,2024-04-26
CUST007844,0,2024-11-13
CUST007845,0,2024-05-19
CUST007846,0,2024-06-03
CUST007847,0,2024-12-02
CUST007848,0,2024-09-21
CUST007849,0,2025-02-15
CUST007850,0,2025-02-02
CUST007851,0,2024-07-13
CUST007852,0,2025-03-18
CUST007853,0,2024-10-28
CUST007854,0,2025-02-23
CUST007855,0,2025-03-20
CUST007856,1,2024-12-11
CUST007857,1,2025-01-18
CUST007858,0,2024-12-31
CUST007859,0,2024-11-28
CUST007860,1,2025-04-15
CUST007861,0,2024-11-15
CUST007862,0,2025-01-05
CUST007863,0,2024-07-26
CUST007864,0,2025-02-05
CUST007865,0,2024-06-02
CUST007866,0,2025-03-09
CUST007867,0,2025-02-06
CUST007868,0,2024-11-19
CUST007869,0,2024-09-28
CUST007870,0,2024-10-24
CUST007871,0,2025-01-20
CUST007872,0,2025-01-29
CUST007873,0,2025-03-11
CUST007874,0,2025-01-06
CUST007875,0,2025-01-26
CUST007876,1,2025-04-15
CUST007877,0,2024-11-19
CUST007878,0,2025-02-19
CUST007879,0,2025-03-03
CUST007880,0,2024-04-21
CUST007881,0,2025-04-18
CUST007882,0,2025-03-03
CUST007883,0,2025-01-20
CUST007884,0,2024-06-28
CUST007885,0,2024-09-15
CUST007886,0,2024-10-05
CUST007887,0,2024-08-04
CUST007888,0,2024-05-15
CUST007889,0,2024-11-09
CUST007890,0,2024-11-10
CUST007891,0,2025-03-27
CUST007892,0,2024-06-06
CUST007893,0,2025-03-18
CUST007894,0,2024-08-16
CUST007895,0,2024-07-15
CUST007896,0,2024-11-23
CUST007897,0,2025-02-09
CUST007898,0,2024-12-02
CUST007899,0,2024-08-04
CUST007900,0,2024-09-04
CUST007901,0,2024-11-08
CUST007902,0,2024-06-18
CUST007903,0,2024-10-25
CUST007904,1,2025-04-07
CUST007905,0,2024-12-17
CUST007906,0,2025-03-28
CUST007907,0,2024-12-22
CUST007908,1,2024-07-29
CUST007909,0,2024-07-27
CUST007910,0,2024-11-30
CUST007911,0,2024-05-30
CUST007912,1,2024-08-31
CUST007913,0,2025-04-07
CUST007914,0,2024-05-27
CUST007915,0,2024-07-22
CUST007916,0,2024-11-27
CUST007917,0,2024-10-04
CUST007918,0,2024-12-11
CUST007919,0,2025-03-04
CUST007920,0,2024-11-05
CUST007921,0,2024-04-29
CUST007922,0,2024-09-09
CUST007923,0,2024-09-25
CUST007924,0,2024-07-13
CUST007925,0,2024-05-02
CUST007926,0,2024-05-25
CUST007927,0,2024-12-03
CUST007928,0,2024-09-19
CUST007929,0,2025-04-10
CUST007930,0,2024-09-11
CUST007931,0,2024-04-27
CUST007932,0,2024-05-20
CUST007933,0,2024-05-03
CUST007934,0,2024-05-17
CUST007935,0,2024-11-03
CUST007936,0,2024-10-12
CUST007937,0,2024-05-28
CUST007938,1,2024-08-05
CUST007939,0,2024-06-15
CUST007940,0,2024-11-27
CUST007941,1,2025-01-27
CUST007942,0,2025-04-07
CUST007943,0,2025-02-11
CUST007944,0,2024-10-10
CUST007945,0,2025-03-28
CUST007946,0,2024-11-11
CUST007947,0,2024-07-10
CUST007948,0,2024-12-01
CUST007949,0,2024-11-17
CUST007950,0,2025-04-16
CUST007951,0,2024-09-26
CUST007952,0,2024-11-11
CUST007953,0,2024-10-09
CUST007954,0,2025-01-08
CUST007955,0,2025-04-14
CUST007956,0,2025-01-23
CUST007957,1,2024-05-12
CUST007958,0,2025-03-28
CUST007959,0,2024-06-12
CUST007960,0,2024-05-20
CUST007961,1,2024-11-23
CUST007962,0,2025-02-11
CUST007963,0,2024-07-03
CUST007964,0,2024-04-30
CUST007965,0,2024-05-24
CUST007966,0,2025-03-20
CUST007967,0,2025-04-06
CUST007968,0,2024-06-15
CUST007969,0,2024-07-17
CUST007970,0,2024-08-09
CUST007971,0,2024-06-30
CUST007972,1,2025-04-20
CUST007973,0,2025-01-11
CUST007974,0,2025-01-02
CUST007975,0,2025-03-28
CUST007976,1,2025-03-14
CUST007977,0,2024-08-16
CUST007978,0,2024-05-16
CUST007979,0,2024-11-10
CUST007980,0,2024-08-21
CUST007981,0,2024-10-27
CUST007982,1,2025-01-31
CUST007983,0,2024-09-29
CUST007984,0,2024-08-09
CUST007985,1,2024-08-15
CUST007986,0,2024-06-06
CUST007987,0,2024-11-25
CUST007988,0,2024-06-06
CUST007989,0,2025-01-05
CUST007990,0,2024-09-25
CUST007991,0,2024-12-03
CUST007992,0,2025-04-01
CUST007993,0,2024-07-07
CUST007994,0,2024-06-27
CUST007995,0,2024-06-01
CUST007996,0,2024-12-15
CUST007997,0,2024-11-27
CUST007998,0,2025-01-01
CUST007999,0,2024-11-05
CUST008000,0,2024-08-25
CUST008001,0,2024-07-12
CUST008002,0,2025-02-17
CUST008003,0,2024-11-12
CUST008004,0,2025-02-06
CUST008005,0,2025-03-30
CUST008006,0,2024-12-22
CUST008007,0,2024-08-20
CUST008008,0,2025-03-30
CUST008009,0,2025-04-15
CUST008010,0,2025-01-13
CUST008011,1,2025-02-20
CUST008012,0,2025-03-13
CUST008013,0,2024-10-28
CUST008014,0,2024-09-03
CUST008015,0,2024-11-06
CUST008016,0,2025-02-03
CUST008017,0,2024-11-30
CUST008018,0,2024-06-13
CUST008019,0,2025-03-02
CUST008020,0,2025-03-05
CUST008021,0,2024-12-05
CUST008022,0,2024-06-02
CUST008023,0,2025-02-02
CUST008024,1,2025-02-19
CUST008025,0,2025-03-23
CUST008026,0,2024-06-30
CUST008027,0,2024-04-27
CUST008028,0,2024-10-23
CUST008029,0,2025-02-15
CUST008030,0,2024-12-27
CUST008031,1,2025-02-22
CUST008032,0,2025-03-09
CUST008033,0,2024-06-28
CUST008034,0,2024-04-28
CUST008035,0,2025-03-01
CUST008036,0,2025-02-21
CUST008037,0,2024-09-08
CUST008038,0,2024-10-10
CUST008039,0,2024-04-24
CUST008040,0,2025-03-07
CUST008041,0,2024-08-27
CUST008042,0,2025-03-16
CUST008043,0,2024-06-04
CUST008044,0,2024-11-19
CUST008045,0,2024-07-07
CUST008046,0,2024-05-03
CUST008047,0,2024-08-24
CUST008048,0,2025-01-04
CUST008049,0,2025-03-02
CUST008050,0,2025-04-20
CUST008051,0,2025-02-12
CUST008052,0,2024-12-28
CUST008053,0,2024-11-20
CUST008054,0,2024-10-20
CUST008055,0,2025-04-05
CUST008056,0,2024-05-01
CUST008057,0,2024-07-24
CUST008058,0,2024-07-09
CUST008059,0,2024-10-20
CUST008060,0,2025-03-02
CUST008061,0,2024-06-23
CUST008062,0,2025-02-09
CUST008063,0,2024-08-31
CUST008064,0,2024-10-12
CUST008065,0,2024-05-04
CUST008066,0,2024-09-24
CUST008067,0,2025-01-25
CUST008068,0,2024-11-29
CUST008069,0,2024-11-10
CUST008070,0,2025-02-05
CUST008071,0,2025-01-26
CUST008072,0,2025-04-08
CUST008073,0,2024-05-11
CUST008074,1,2024-09-18
CUST008075,0,2024-07-19
CUST008076,0,2024-07-27
CUST008077,0,2025-02-18
CUST008078,0,2024-11-10
CUST008079,0,2024-07-10
CUST008080,0,2024-11-19
CUST008081,0,2024-09-28
CUST008082,0,2024-12-15
CUST008083,0,2025-03-09
CUST008084,0,2024-10-31
CUST008085,0,2024-11-03
CUST008086,0,2025-01-04
CUST008087,0,2024-10-12
CUST008088,0,2025-01-15
CUST008089,0,2024-06-10
CUST008090,1,2024-09-17
CUST008091,1,2025-03-07
CUST008092,0,2025-02-21
CUST008093,1,2024-08-16
CUST008094,0,2024-10-17
CUST008095,0,2025-03-10
CUST008096,0,2024-10-12
CUST008097,0,2025-03-21
CUST008098,0,2024-11-06
CUST008099,0,2025-02-25
CUST008100,0,2025-04-11
CUST008101,0,2024-08-11
CUST008102,0,2024-09-09
CUST008103,0,2024-05-15
CUST008104,1,2024-08-29
CUST008105,0,2024-12-08
CUST008106,0,2024-04-25
CUST008107,0,2024-12-15
CUST008108,1,2024-06-18
CUST008109,0,2024-06-01
CUST008110,0,2025-01-05
CUST008111,0,2024-12-15
CUST008112,0,2025-03-11
CUST008113,0,2024-07-23
CUST008114,0,2025-01-10
CUST008115,0,2024-10-17
CUST008116,0,2024-07-25
CUST008117,0,2024-07-16
CUST008118,0,2025-03-24
CUST008119,0,2025-01-01
CUST008120,0,2025-01-17
CUST008121,0,2025-02-05
CUST008122,0,2025-02-01
CUST008123,0,2025-04-16
CUST008124,0,2024-06-05
CUST008125,0,2024-11-06
CUST008126,0,2025-02-03
CUST008127,0,2024-05-27
CUST008128,0,2025-04-12
CUST008129,1,2024-06-19
CUST008130,0,2025-04-18
CUST008131,0,2025-04-16
CUST008132,0,2024-09-08
CUST008133,0,2024-12-26
CUST008134,0,2024-11-05
CUST008135,0,2024-09-21
CUST008136,0,2025-03-09
CUST008137,0,2024-08-10
CUST008138,1,2024-05-07
CUST008139,1,2025-03-03
CUST008140,0,2024-12-06
CUST008141,0,2025-03-29
CUST008142,0,2024-12-06
CUST008143,0,2024-10-27
CUST008144,0,2024-05-04
CUST008145,0,2024-12-02
CUST008146,0,2025-03-22
CUST008147,0,2024-06-27
CUST008148,0,2025-01-30
CUST008149,0,2024-07-30
CUST008150,0,2024-05-22
CUST008151,0,2024-11-05
CUST008152,0,2024-10-13
CUST008153,0,2024-11-12
CUST008154,0,2024-05-27
CUST008155,0,2025-02-12
CUST008156,0,2024-07-27
CUST008157,0,2024-12-02
CUST008158,1,2024-10-18
CUST008159,0,2025-01-26
CUST008160,0,2024-12-23
CUST008161,0,2024-04-25
CUST008162,0,2024-08-30
CUST008163,1,2025-04-16
CUST008164,0,2025-04-03
CUST008165,0,2025-01-25
CUST008166,0,2024-06-24
CUST008167,0,2025-01-09
CUST008168,0,2024-07-03
CUST008169,0,2025-04-14
CUST008170,0,2024-06-19
CUST008171,0,2024-11-27
CUST008172,0,2025-04-01
CUST008173,0,2024-11-15
CUST008174,0,2024-12-09
CUST008175,0,2025-01-29
CUST008176,0,2024-08-07
CUST008177,0,2024-06-05
CUST008178,0,2024-10-30
CUST008179,0,2024-12-11
CUST008180,0,2024-06-10
CUST008181,1,2024-07-05
CUST008182,0,2024-09-20
CUST008183,0,2025-01-03
CUST008184,0,2024-09-05
CUST008185,0,2024-09-23
CUST008186,0,2024-04-26
CUST008187,1,2024-06-15
CUST008188,0,2024-10-23
CUST008189,0,2024-07-08
CUST008190,0,2024-05-31
CUST008191,0,2024-05-01
CUST008192,0,2025-01-26
CUST008193,1,2024-08-02
CUST008194,0,2025-01-06
CUST008195,0,2024-07-28
CUST008196,0,2025-02-07
CUST008197,0,2024-11-13
CUST008198,0,2024-11-22
CUST008199,0,2024-06-07
CUST008200,0,2025-02-03
CUST008201,0,2024-09-30
CUST008202,0,2025-04-18
CUST008203,0,2024-06-04
CUST008204,0,2024-12-14
CUST008205,0,2025-03-02
CUST008206,0,2024-11-02
CUST008207,0,2024-10-06
CUST008208,0,2024-10-01
CUST008209,0,2024-05-31
CUST008210,0,2024-09-22
CUST008211,0,2025-02-23
CUST008212,0,2024-12-09
CUST008213,0,2024-04-20
CUST008214,0,2024-10-21
CUST008215,0,2025-02-01
CUST008216,0,2024-08-09
CUST008217,0,2024-11-27
CUST008218,0,2025-01-13
CUST008219,0,2025-04-01
CUST008220,0,2025-01-25
CUST008221,0,2024-05-16
CUST008222,1,2024-06-04
CUST008223,0,2024-08-11
CUST008224,1,2024-05-24
CUST008225,0,2024-11-30
CUST008226,0,2024-09-14
CUST008227,0,2025-02-09
CUST008228,0,2024-09-10
CUST008229,0,2024-10-18
CUST008230,0,2025-04-12
CUST008231,0,2024-06-10
CUST008232,0,2025-04-03
CUST008233,0,2025-03-29
CUST008234,0,2024-07-21
CUST008235,0,2024-09-19
CUST008236,0,2024-05-07
CUST008237,0,2024-08-04
CUST008238,0,2024-06-14
CUST008239,0,2024-08-30
CUST008240,0,2024-12-15
CUST008241,0,2024-09-05
CUST008242,1,2024-10-11
CUST008243,0,2024-04-25
CUST008244,0,2024-12-10
CUST008245,1,2025-02-03
CUST008246,0,2025-03-11
CUST008247,0,2025-01-03
CUST008248,0,2024-08-02
CUST008249,0,2025-02-09
CUST008250,0,2024-07-28
CUST008251,0,2025-01-10
CUST008252,0,2025-01-22
CUST008253,0,2025-03-05
CUST008254,0,2024-08-09
CUST008255,0,2024-12-16
CUST008256,0,2025-02-08
CUST008257,0,2024-09-02
CUST008258,0,2024-08-20
CUST008259,0,2024-05-28
CUST008260,0,2024-10-18
CUST008261,0,2024-09-05
CUST008262,0,2024-11-24
CUST008263,0,2025-04-20
CUST008264,0,2024-10-25
CUST008265,0,2024-12-16
CUST008266,0,2025-01-03
CUST008267,0,2024-09-16
CUST008268,0,2025-02-08
CUST008269,0,2024-07-11
CUST008270,0,2024-08-16
CUST008271,0,2024-09-18
CUST008272,0,2024-05-06
CUST008273,0,2024-07-21
CUST008274,0,2024-07-13
CUST008275,1,2024-04-24
CUST008276,1,2024-08-19
CUST008277,0,2024-12-07
CUST008278,0,2024-11-28
CUST008279,0,2024-09-30
CUST008280,0,2024-06-27
CUST008281,0,2025-03-18
CUST008282,0,2024-10-12
CUST008283,0,2024-12-02
CUST008284,0,2024-07-16
CUST008285,0,2024-05-07
CUST008286,0,2024-09-13
CUST008287,0,2024-10-13
CUST008288,0,2024-08-25
CUST008289,0,2024-04-27
CUST008290,1,2024-12-07
CUST008291,0,2024-11-25
CUST008292,0,2025-01-13
CUST008293,0,2024-07-14
CUST008294,0,2024-08-29
CUST008295,0,2024-11-11
CUST008296,0,2024-12-29
CUST008297,1,2024-08-03
CUST008298,0,2024-11-13
CUST008299,0,2025-04-19
CUST008300,0,2024-08-09
CUST008301,0,2024-12-15
CUST008302,0,2025-03-13
CUST008303,0,2025-03-05
CUST008304,0,2024-09-28
CUST008305,0,2025-01-20
CUST008306,0,2024-05-16
CUST008307,0,2024-10-13
CUST008308,0,2025-01-02
CUST008309,0,2024-11-04
CUST008310,0,2024-10-15
CUST008311,0,2024-10-11
CUST008312,0,2025-03-29
CUST008313,1,2024-11-03
CUST008314,0,2024-11-19
CUST008315,0,2024-06-19
CUST008316,0,2025-01-27
CUST008317,0,2025-04-05
CUST008318,0,2024-10-01
CUST008319,0,2024-09-05
CUST008320,0,2024-09-26
CUST008321,0,2024-06-19
CUST008322,0,2024-07-27
CUST008323,0,2025-02-03
CUST008324,0,2024-07-12
CUST008325,0,2024-07-10
CUST008326,0,2024-09-20
CUST008327,0,2024-11-25
CUST008328,0,2024-07-24
CUST008329,0,2024-06-09
CUST008330,0,2024-09-07
CUST008331,0,2024-07-24
CUST008332,0,2024-05-27
CUST008333,0,2024-05-07
CUST008334,0,2025-04-17
CUST008335,0,2024-10-16
CUST008336,0,2025-02-14
CUST008337,0,2025-02-01
CUST008338,1,2025-03-27
CUST008339,1,2025-03-27
CUST008340,0,2024-06-15
CUST008341,0,2024-09-15
CUST008342,0,2024-08-23
CUST008343,0,2024-06-03
CUST008344,0,2024-09-27
CUST008345,0,2024-07-23
CUST008346,1,2024-05-10
CUST008347,0,2024-12-23
CUST008348,0,2024-07-06
CUST008349,1,2024-11-03
CUST008350,0,2024-09-14
CUST008351,0,2024-12-31
CUST008352,0,2024-06-14
CUST008353,0,2024-07-02
CUST008354,0,2025-04-17
CUST008355,0,2024-11-11
CUST008356,1,2025-04-04
CUST008357,1,2025-01-20
CUST008358,0,2025-04-01
CUST008359,1,2025-01-18
CUST008360,0,2024-12-19
CUST008361,0,2025-03-17
CUST008362,0,2025-02-27
CUST008363,0,2024-11-11
CUST008364,0,2024-11-20
CUST008365,0,2024-06-20
CUST008366,0,2024-06-03
CUST008367,1,2024-12-14
CUST008368,0,2024-11-17
CUST008369,0,2024-10-15
CUST008370,1,2025-03-10
CUST008371,0,2024-12-12
CUST008372,1,2024-08-07
CUST008373,0,2024-05-19
CUST008374,0,2024-11-29
CUST008375,0,2024-12-19
CUST008376,0,2025-02-09
CUST008377,0,2024-07-05
CUST008378,0,2024-05-08
CUST008379,0,2025-02-05
CUST008380,0,2024-09-17
CUST008381,0,2024-09-15
CUST008382,1,2024-11-10
CUST008383,0,2025-01-31
CUST008384,0,2024-11-14
CUST008385,1,2024-09-18
CUST008386,0,2024-05-23
CUST008387,0,2024-08-25
CUST008388,0,2024-08-22
CUST008389,0,2024-09-27
CUST008390,0,2024-04-24
CUST008391,0,2025-02-01
CUST008392,0,2024-07-02
CUST008393,0,2024-08-02
CUST008394,0,2024-12-30
CUST008395,0,2024-08-14
CUST008396,0,2024-05-11
CUST008397,0,2024-11-13
CUST008398,0,2024-08-29
CUST008399,0,2024-09-09
CUST008400,0,2024-07-13
CUST008401,1,2024-04-25
CUST008402,1,2024-12-06
CUST008403,0,2025-01-18
CUST008404,0,2024-07-19
CUST008405,1,2024-11-02
CUST008406,0,2024-06-14
CUST008407,1,2024-12-26
CUST008408,0,2025-02-18
CUST008409,0,2024-05-22
CUST008410,0,2025-03-06
CUST008411,0,2024-06-03
CUST008412,0,2024-09-06
CUST008413,1,2024-08-22
CUST008414,0,2024-08-31
CUST008415,0,2025-02-03
CUST008416,0,2024-09-06
CUST008417,0,2024-12-23
CUST008418,1,2025-01-20
CUST008419,0,2024-08-27
CUST008420,0,2024-08-13
CUST008421,0,2024-10-17
CUST008422,0,2024-12-10
CUST008423,0,2024-09-20
CUST008424,0,2025-02-21
CUST008425,0,2024-06-03
CUST008426,0,2025-01-10
CUST008427,1,2024-07-06
CUST008428,0,2024-06-08
CUST008429,0,2024-05-16
CUST008430,0,2024-10-17
CUST008431,0,2024-05-01
CUST008432,0,2024-11-27
CUST008433,0,2024-11-10
CUST008434,0,2024-06-18
CUST008435,0,2024-07-22
CUST008436,1,2024-10-24
CUST008437,0,2024-12-05
CUST008438,0,2024-11-11
CUST008439,0,2025-03-18
CUST008440,1,2024-10-16
CUST008441,0,2025-03-09
CUST008442,0,2025-02-06
CUST008443,0,2024-05-17
CUST008444,0,2024-05-06
CUST008445,0,2024-05-13
CUST008446,0,2024-12-02
CUST008447,1,2025-04-08
CUST008448,0,2025-01-30
CUST008449,0,2024-05-12
CUST008450,0,2024-06-13
CUST008451,1,2024-10-16
CUST008452,0,2024-12-07
CUST008453,0,2024-06-08
CUST008454,0,2024-07-03
CUST008455,0,2024-05-18
CUST008456,0,2024-08-19
CUST008457,0,2025-03-20
CUST008458,0,2024-12-18
CUST008459,0,2025-02-23
CUST008460,0,2025-03-09
CUST008461,0,2024-06-22
CUST008462,0,2024-07-16
CUST008463,0,2025-04-01
CUST008464,0,2024-07-08
CUST008465,0,2024-09-18
CUST008466,0,2025-02-23
CUST008467,1,2024-11-25
CUST008468,0,2024-09-20
CUST008469,0,2024-09-02
CUST008470,0,2024-08-05
CUST008471,0,2024-09-22
CUST008472,0,2025-02-24
CUST008473,0,2024-12-25
CUST008474,0,2024-10-27
CUST008475,0,2025-02-07
CUST008476,0,2024-06-27
CUST008477,0,2024-09-15
CUST008478,0,2024-12-10
CUST008479,0,2024-05-04
CUST008480,0,2024-04-20
CUST008481,0,2024-12-08
CUST008482,0,2024-07-14
CUST008483,0,2024-12-28
CUST008484,0,2024-10-14
CUST008485,0,2024-09-28
CUST008486,0,2024-11-25
CUST008487,0,2024-11-12
CUST008488,0,2025-03-18
CUST008489,0,2024-11-16
CUST008490,0,2024-10-26
CUST008491,0,2025-02-09
CUST008492,0,2024-11-06
CUST008493,0,2024-04-28
CUST008494,1,2024-09-05
CUST008495,0,2024-07-09
CUST008496,0,2024-12-20
CUST008497,0,2025-02-04
CUST008498,0,2024-07-22
CUST008499,0,2025-03-11
CUST008500,0,2024-12-05
CUST008501,0,2024-06-07
CUST008502,0,2024-07-25
CUST008503,0,2025-03-24
CUST008504,0,2024-05-13
CUST008505,0,2024-05-11
CUST008506,0,2024-06-09
CUST008507,0,2025-03-19
CUST008508,0,2024-10-18
CUST008509,0,2024-05-01
CUST008510,0,2025-02-21
CUST008511,1,2025-02-11
CUST008512,0,2024-08-11
CUST008513,0,2025-02-21
CUST008514,0,2025-04-14
CUST008515,0,2024-08-06
CUST008516,0,2024-12-01
CUST008517,0,2024-09-22
CUST008518,1,2024-09-01
CUST008519,0,2024-06-04
CUST008520,0,2024-11-25
CUST008521,0,2024-12-23
CUST008522,0,2024-09-12
CUST008523,0,2024-05-22
CUST008524,0,2024-05-23
CUST008525,0,2024-11-24
CUST008526,0,2024-06-04
CUST008527,0,2024-12-25
CUST008528,0,2025-01-13
CUST008529,0,2025-03-05
CUST008530,0,2025-04-15
CUST008531,0,2024-06-05
CUST008532,1,2024-09-21
CUST008533,0,2024-07-26
CUST008534,1,2024-09-26
CUST008535,0,2024-12-29
CUST008536,0,2024-12-05
CUST008537,0,2025-04-13
CUST008538,0,2024-10-16
CUST008539,0,2025-01-14
CUST008540,0,2024-12-24
CUST008541,1,2024-12-19
CUST008542,0,2024-12-21
CUST008543,0,2025-03-09
CUST008544,1,2024-11-04
CUST008545,0,2024-07-27
CUST008546,0,2024-12-12
CUST008547,0,2024-05-02
CUST008548,0,2024-06-19
CUST008549,1,2024-08-04
CUST008550,0,2024-11-24
CUST008551,0,2024-05-03
CUST008552,0,2024-04-21
CUST008553,0,2024-05-06
CUST008554,0,2024-09-22
CUST008555,0,2024-09-24
CUST008556,0,2024-05-30
CUST008557,0,2025-01-14
CUST008558,1,2024-07-10
CUST008559,0,2025-04-18
CUST008560,0,2025-04-15
CUST008561,0,2024-11-01
CUST008562,0,2024-07-16
CUST008563,0,2024-12-19
CUST008564,0,2025-03-23
CUST008565,0,2024-08-15
CUST008566,0,2025-03-11
CUST008567,0,2024-10-21
CUST008568,0,2024-07-25
CUST008569,0,2025-01-12
CUST008570,0,2024-12-25
CUST008571,0,2024-09-18
CUST008572,0,2024-09-13
CUST008573,1,2025-03-06
CUST008574,0,2025-03-04
CUST008575,0,2025-01-06
CUST008576,0,2024-09-28
CUST008577,0,2024-12-30
CUST008578,0,2025-01-18
CUST008579,0,2024-07-08
CUST008580,0,2024-07-23
CUST008581,0,2025-04-03
CUST008582,0,2024-07-20
CUST008583,0,2024-05-07
CUST008584,1,2024-05-20
CUST008585,0,2024-06-22
CUST008586,0,2025-03-08
CUST008587,0,2025-01-15
CUST008588,0,2024-09-30
CUST008589,0,2024-04-23
CUST008590,0,2024-10-08
CUST008591,0,2024-11-27
CUST008592,0,2024-07-13
CUST008593,0,2024-05-05
CUST008594,0,2025-04-02
CUST008595,0,2024-08-10
CUST008596,0,2024-05-07
CUST008597,0,2024-05-30
CUST008598,0,2024-07-04
CUST008599,0,2025-01-22
CUST008600,0,2025-01-12
CUST008601,0,2025-01-01
CUST008602,0,2024-11-29
CUST008603,0,2025-03-07
CUST008604,0,2024-12-20
CUST008605,0,2024-05-09
CUST008606,1,2024-12-28
CUST008607,0,2025-01-21
CUST008608,1,2025-01-26
CUST008609,0,2024-04-26
CUST008610,0,2024-11-07
CUST008611,0,2025-04-03
CUST008612,0,2024-07-26
CUST008613,1,2024-10-02
CUST008614,0,2024-11-20
CUST008615,0,2024-10-11
CUST008616,0,2024-09-09
CUST008617,0,2024-09-20
CUST008618,1,2024-12-25
CUST008619,0,2025-01-17
CUST008620,0,2024-06-19
CUST008621,0,2024-05-03
CUST008622,0,2025-04-01
CUST008623,0,2024-04-26
CUST008624,0,2024-07-29
CUST008625,0,2024-06-13
CUST008626,0,2024-06-27
CUST008627,0,2024-11-10
CUST008628,0,2024-11-16
CUST008629,0,2024-05-30
CUST008630,1,2024-06-09
CUST008631,0,2024-12-26
CUST008632,1,2024-07-30
CUST008633,0,2024-12-30
CUST008634,1,2025-03-07
CUST008635,0,2024-08-10
CUST008636,0,2025-03-10
CUST008637,0,2025-02-01
CUST008638,0,2024-08-09
CUST008639,0,2024-05-23
CUST008640,1,2024-10-29
CUST008641,0,2025-04-19
CUST008642,0,2024-08-26
CUST008643,0,2024-08-27
CUST008644,0,2024-09-27
CUST008645,0,2024-08-17
CUST008646,0,2024-08-30
CUST008647,0,2024-12-11
CUST008648,0,2024-08-31
CUST008649,0,2024-05-07
CUST008650,0,2024-07-01
CUST008651,0,2024-04-22
CUST008652,0,2025-02-23
CUST008653,0,2025-01-22
CUST008654,0,2025-01-20
CUST008655,1,2024-12-20
CUST008656,0,2024-04-27
CUST008657,1,2025-04-04
CUST008658,0,2024-11-13
CUST008659,0,2024-10-02
CUST008660,0,2024-06-16
CUST008661,1,2024-08-23
CUST008662,1,2025-03-14
CUST008663,0,2025-01-28
CUST008664,0,2025-04-13
CUST008665,0,2024-05-15
CUST008666,0,2024-07-05
CUST008667,0,2024-05-20
CUST008668,0,2025-02-15
CUST008669,0,2025-03-18
CUST008670,0,2024-07-16
CUST008671,0,2024-04-27
CUST008672,0,2024-06-26
CUST008673,0,2025-02-15
CUST008674,1,2025-02-27
CUST008675,0,2024-08-21
CUST008676,0,2024-07-18
CUST008677,0,2024-10-09
CUST008678,0,2024-10-30
CUST008679,0,2024-09-12
CUST008680,1,2024-06-27
CUST008681,0,2024-09-26
CUST008682,0,2025-02-14
CUST008683,0,2024-12-09
CUST008684,0,2024-11-08
CUST008685,0,2024-10-25
CUST008686,0,2024-07-22
CUST008687,0,2024-05-12
CUST008688,0,2025-03-20
CUST008689,0,2025-01-04
CUST008690,0,2024-10-10
CUST008691,0,2024-11-03
CUST008692,0,2024-10-11
CUST008693,0,2024-06-04
CUST008694,0,2024-08-05
CUST008695,0,2024-08-02
CUST008696,0,2025-01-27
CUST008697,0,2025-04-04
CUST008698,0,2024-12-05
CUST008699,0,2024-05-14
CUST008700,1,2024-12-30
CUST008701,0,2024-10-07
CUST008702,0,2025-03-24
CUST008703,0,2024-08-14
CUST008704,0,2024-12-29
CUST008705,0,2025-02-14
CUST008706,0,2025-03-10
CUST008707,0,2024-10-29
CUST008708,0,2024-05-10
CUST008709,0,2024-09-18
CUST008710,0,2024-10-31
CUST008711,0,2024-07-01
CUST008712,0,2024-05-11
CUST008713,0,2025-02-26
CUST008714,0,2024-10-22
CUST008715,0,2025-03-26
CUST008716,0,2025-01-11
CUST008717,0,2024-06-23
CUST008718,0,2025-04-08
CUST008719,0,2024-06-01
CUST008720,0,2024-11-20
CUST008721,0,2024-09-30
CUST008722,0,2024-05-22
CUST008723,0,2025-02-05
CUST008724,0,2025-04-14
CUST008725,0,2024-08-23
CUST008726,1,2024-04-22
CUST008727,0,2024-05-20
CUST008728,0,2025-03-31
CUST008729,1,2024-06-28
CUST008730,0,2024-05-09
CUST008731,0,2025-04-03
CUST008732,0,2025-01-23
CUST008733,0,2024-05-20
CUST008734,0,2024-11-15
CUST008735,0,2024-08-25
CUST008736,0,2024-05-20
CUST008737,0,2024-12-27
CUST008738,0,2024-10-03
CUST008739,0,2025-03-07
CUST008740,1,2025-03-04
CUST008741,0,2024-07-17
CUST008742,0,2024-07-06
CUST008743,0,2024-10-30
CUST008744,0,2024-06-12
CUST008745,0,2025-03-13
CUST008746,0,2024-11-14
CUST008747,0,2024-12-05
CUST008748,0,2025-02-23
CUST008749,0,2025-01-31
CUST008750,0,2024-11-19
CUST008751,0,2024-09-26
CUST008752,0,2025-02-15
CUST008753,0,2024-08-28
CUST008754,0,2024-06-08
CUST008755,0,2024-05-24
CUST008756,0,2024-04-22
CUST008757,0,2024-12-05
CUST008758,0,2025-02-13
CUST008759,0,2024-12-05
CUST008760,0,2024-12-28
CUST008761,1,2024-06-19
